trackName,artistName,minutesPlayed,msPlayed,month,year
Death with Dignity,Sufjan Stevens,3.9918,239508,5,2026
Drunk In LA,Beach House,3.98845,239307,5,2026
F.W.Y.T.,Highly Suspect,3.97085,238251,5,2026
A Fond Farewell,Elliott Smith,3.9668833333333335,238013,5,2026
The Meeting Place,The Last Shadow Puppets,3.966,237960,5,2026
Sleeping Lessons,The Shins,3.9621166666666667,237727,5,2026
How It Feels To Be Something On,Sunny Day Real Estate,3.9566666666666666,237400,5,2026
Guilt is My Boyfriend,Giles Corey,3.9554666666666667,237328,5,2026
15 Step,Radiohead,3.9548833333333335,237293,5,2026
Carnavoyeur,Queens of the Stone Age,3.9409666666666667,236458,5,2026
I Know You Love to Fall,Message To Bears,3.9351166666666666,236107,5,2026
Gold Mine Gutted,Bright Eyes,3.935016666666667,236101,5,2026
The Calendar Hung Itself…,Bright Eyes,3.93355,236013,5,2026
I Sat by the Ocean,Queens of the Stone Age,3.92645,235587,5,2026
"The Glow, Pt. 2",The Microphones,3.905866666666667,234352,5,2026
Wicked Game,HIM,3.90045,234027,5,2026
The Seer's Tower,Sufjan Stevens,3.899783333333333,233987,5,2026
Road to Joy,Bright Eyes,3.8959333333333332,233756,5,2026
All Apologies,Nirvana,3.886216666666667,233173,5,2026
The Mansion,The Microphones,3.87355,232413,5,2026
Take Your Time,Tacoma Radar,3.8691166666666668,232147,5,2026
NeilSSong,Panchiko,3.86875,232125,5,2026
Tenuousness,Andrew Bird,3.8522166666666666,231133,5,2026
Welcome To Japan,The Strokes,3.8471166666666665,230827,5,2026
A Lingering,German Error Message,3.845483333333333,230729,5,2026
Junk Bond Trader,Elliott Smith,3.82845,229707,5,2026
Drunk on Shadows,HIM,3.82445,229467,5,2026
No Surprises,Radiohead,3.8186666666666667,229120,5,2026
Bodysnatchers,Radiohead,3.8157666666666668,228946,5,2026
This Place Is Death,Deftones,3.81555,228933,5,2026
10:37,Beach House,3.8148833333333334,228893,5,2026
You Won't Know,Brand New,3.79505,227703,5,2026
On the Roof,The Antlers,3.7851166666666667,227107,5,2026
Close To The Flame,HIM,3.7737333333333334,226424,5,2026
For the Last Time,Lera Lynn,3.7586666666666666,225520,5,2026
Mascara,Deftones,3.7548833333333334,225293,5,2026
"Vermilion, Pt. 2",Slipknot,3.7386666666666666,224320,5,2026
No Name No. 5,Elliott Smith,3.7248833333333335,223493,5,2026
Alameda,Elliott Smith,3.723333333333333,223400,5,2026
Pretty Girls Make Graves - 2011 Remaster,The Smiths,3.7208833333333335,223253,5,2026
Invisible Sun,The Police,3.7181166666666665,223087,5,2026
My Red Little Fox,Sufjan Stevens,3.7155833333333335,222935,5,2026
Jumpin' Jack Flash,The Rolling Stones,3.71555,222933,5,2026
Intruders,The Antlers,3.7151833333333335,222911,5,2026
Romantic Theory,Car Seat Headrest,3.7142833333333334,222857,5,2026
Crest,The Antlers,3.711116666666667,222667,5,2026
